id,price
3444.0,1189
7736.0,1417
834.0,1019
6499.0,1267
2992.0,1171
7793.0,1300
2151.0,922
4023.0,1358
7615.0,1290
6124.0,1059
3339.0,1257
4344.0,1146
4464.0,1044
2376.0,892
9044.0,1305
5571.0,676
8599.0,913
8504.0,893
8880.0,1303
1887.0,1344
1198.0,1291
6427.0,651
8911.0,815
2936.0,775
6342.0,945
1430.0,1467
6307.0,998
3650.0,817
1938.0,1437
5172.0,1341
7764.0,1023
6393.0,1072
1154.0,1135
6250.0,695
7037.0,807
4229.0,1217
4975.0,1303
6401.0,1140
3640.0,751
3972.0,1327
9594.0,1351
3376.0,1398
2487.0,826
6954.0,1194
606.0,1135
7444.0,1309
5928.0,1025
2454.0,1001
3609.0,1290
1484.0,1228
4519.0,1150
3038.0,1116
9352.0,1347
7692.0,1308
4116.0,965
1427.0,1145
497.0,1104
3353.0,1079
8794.0,882
759.0,1169
838.0,1236
4327.0,1059
2128.0,874
1023.0,1372
8762.0,1355
5614.0,1021
5581.0,1134
1058.0,1166
9542.0,1071
6856.0,1272
7349.0,998
9045.0,841
2129.0,1401
2767.0,857
2109.0,1277
3617.0,1241
1545.0,1142
6914.0,912
1719.0,787
7435.0,947
7365.0,1115
6235.0,954
725.0,1225
6673.0,877
8029.0,988
5492.0,1488
1128.0,1263
2957.0,854
5156.0,1244
4817.0,1125
6202.0,1331
6224.0,832
8686.0,966
7114.0,1308
5275.0,919
8536.0,1329
3044.0,1100
6912.0,1035
150.0,1355
7574.0,1013
4206.0,1343
5493.0,1006
2690.0,1017
4221.0,1107
9102.0,849
842.0,1167
8137.0,791
6438.0,838
9700.0,1368
6200.0,1015
2795.0,1163
7626.0,1146
8475.0,1467
7890.0,1197
6608.0,1295
9195.0,988
8248.0,1202
1393.0,879
1922.0,1089
7019.0,1249
3622.0,1296
4849.0,954
2292.0,1493
2134.0,1131
551.0,1199
1741.0,1376
5290.0,1422
1818.0,1236
4699.0,1025
5182.0,1227
3019.0,729
18.0,1241
1771.0,674
1889.0,831
2153.0,1009
1643.0,1220
7847.0,1416
4194.0,1321
9433.0,1048
8899.0,1006
534.0,1210
133.0,955
7723.0,950
8459.0,1466
965.0,1191
8720.0,1243
6413.0,1096
8286.0,1218
7854.0,1191
1096.0,1266
6930.0,861
